times,P_opt,P_original,P_extrapolated
39.21989428172268,39.769894281722685,0.047738290437805246,0.04025859870179844,0.0435597148607444
39.26989428172268,39.81989428172269,0.04655322886249885,0.038434932302231224,0.042464485471985836
39.31989428172268,39.86989428172269,0.04532555399677408,0.03659489976118316,0.041333642134044606
39.36989428172268,39.91989428172269,0.044057744348966824,0.034744474872281654,0.04016938836537576
39.419894281722684,39.96989428172269,0.04275244725808458,0.03289010970686679,0.03897406439136751
39.46989428172268,40.01989428172269,0.041412477445472225,0.03103883398767885,0.037750145637581826
39.519894281722685,40.06989428172269,0.040040816987315625,0.02919838857774166,0.03650024237608771
39.56989428172268,40.119894281722694,0.03864061714990435,0.02737740366746795,0.03522710088149653
39.61989428172269,40.16989428172269,0.03721520264467636,0.02558563470992823,0.033933606543305746
39.669894281722684,40.219894281722695,0.0357680790104855,0.023834270942736834,0.032622789498174105
39.71989428172269,40.26989428172269,0.034302944027325484,0.02213633043849669,0.03129783349804499
39.769894281722685,40.319894281722696,0.032823704323198234,0.020507147596717026,0.029962088928238793
39.81989428172269,40.369894281722694,0.03133449867182597,0.01896493489671469,0.028619091146955218
39.86989428172269,40.4198942817227,0.029839729914887866,0.017531344734784123,0.02727258564987454
39.91989428172269,40.469894281722695,0.028344108001700896,0.016231846793121937,0.025926561987908547
39.96989428172269,40.5198942817227,0.026852707341976253,0.015095555555012916,0.024585298897891752
40.01989428172269,40.569894281722696,0.025371042518133505,0.014153927849094708,0.02325342375003207
40.06989428172269,40.6198942817227,0.023905167364487858,0.013437681016958102,0.02193599014860012
40.119894281722694,40.6698942817227,0.022461803352788336,0.012971726204533563,0.020638578253416
40.16989428172269,40.7198942817227,0.02104850377414229,0.012769140706233325,0.019367422887806924
40.219894281722695,40.7698942817227,0.01967385959341256,0.012826655328810032,0.018129574250896157
40.26989428172269,40.8198942817227,0.018347749482982317,0.013124224022974062,0.016933094016888448
40.319894281722696,40.8698942817227,0.017081627431284933,0.013629132796685841,0.015787283819760085
40.369894281722694,40.919894281722705,0.01588882138944054,0.014302485564594488,0.014702930206999205
40.4198942817227,40.9698942817227,0.014784778343861852,0.015105184109181864,0.013692525019812801
40.469894281722695,41.019894281722706,0.013787127857774866,0.016001783423648663,0.012770377096462436
40.5198942817227,41.0698942817227,0.012915350077756278,0.016962163378594616,0.011952468863390821
40.569894281722696,41.11989428172271,0.012189759491166022,0.017961719460919418,0.011255845723853963
40.6198942817227,41.169894281722705,0.011629545566611521,0.018980810856006784,0.010697310830653157
40.6698942817227,41.21989428172271,0.011249885967516747,0.020003960605012056,0.010291331112111479
40.7198942817227,41.269894281722706,0.011058716917543341,0.021019063422828718,0.01004742333659001
40.7698942817227,41.31989428172271,0.011054329055712325,0.022016703110322264,0.009967783219264148
40.8198942817227,41.36989428172271,0.01122496403237465,0.02298960244071568,0.01004616479036997
40.8698942817227,41.41989428172271,0.01155072373284428,0.023932194781907543,0.010268622720972039
40.919894281722705,41.46989428172271,0.012006950455720077,0.02484029610349179,0.010615841644166882
40.9698942817227,41.51989428172271,0.012567725594052115,0.02571085545346662,0.011066080964980735
41.019894281722706,41.56989428172271,0.013208499343512068,0.026541765035871436,0.011597748551959199
41.0698942817227,41.619894281722715,0.01390756493425348,0.027331714828490575,0.012191098407384861
41.11989428172271,41.66989428172271,0.014646582285267004,0.028080080154528286,0.012829045619104295
41.169894281722705,41.719894281722716,0.015410509082257051,0.028786833449758048,0.013497344394405836
41.21989428172271,41.76989428172271,0.016187245108356913,0.02945247364563406,0.014184405311416506
41.269894281722706,41.81989428172272,0.01696718585775346,0.0300779682216534,0.014880957313513143
41.31989428172271,41.869894281722715,0.017742788062295102,0.03066470418709039,0.015579676423928282
41.36989428172271,41.91989428172272,0.01850819004312336,0.03121444514043889,0.016274841022007273
41.41989428172271,41.969894281722716,0.019258897699404656,0.0317292922110294,0.01696203623566522
41.46989428172271,42.01989428172272,0.019991532189851963,0.03221164717811312,0.017637910796783035
41.51989428172271,42.06989428172272,0.020703629978446228,0.032664176438589605,0.0182999812893775
41.56989428172271,42.11989428172272,0.021393485021148323,0.03308977479330855,0.018946475969599082
41.619894281722715,42.16989428172272,0.02206002383730636,0.03349152827160679,0.019576210233415197
41.66989428172271,42.21989428172272,0.02270270575378606,0.03387267543521456,0.020188486757944102
41.719894281722716,42.26989428172272,0.023321442165743188,0.03423656681066437,0.020783014577014855
41.76989428172271,42.319894281722725,0.02391653001404554,0.034586622303583184,0.021359842537705592
41.81989428172272,42.36989428172272,0.02448859578636614,0.034926286653813254,0.021919303603501514
41.869894281722715,42.419894281722726,0.025038547224029418,0.03525898319790136,0.02246196729952151
41.91989428172272,42.46989428172272,0.025567530598712855,0.035588066411586614,0.02298859825335406
41.969894281722716,42.51989428172273,0.026076891953394,0.035916773902164065,0.023500119300733344
42.01989428172272,42.569894281722725,0.026568141116753347,0.03624817869847704,0.023997578028136228
42.06989428172272,42.61989428172273,0.027042917628808803,0.036585142832165025,0.024482115939801048
42.11989428172272,42.669894281722726,0.0275029579801434,0.03693027330443797,0.02495493968485476
42.16989428172272,42.71989428172273,0.027950063783952938,0.0372858815760897,0.02541729397645797
42.21989428172272,42.76989428172273,0.02838607068061848,0.03765394769587914,0.025870435990272025
42.26989428172272,42.81989428172273,0.028812817925938015,0.038036090089954705,0.026315611151985895
42.319894281722725,42.86989428172273,0.029232118740870946,0.03843354187499691,0.026754030318531147
42.36989428172272,42.91989428172273,0.02964573160464243,0.038847134339161676,0.02718684842862973
42.419894281722726,42.96989428172273,0.03005533275480866,0.03927728797271903,0.02761514474799747
42.46989428172272,43.019894281722735,0.030462490216892856,0.03972401114409232,0.028039904864753693
