g,original_gs,gam1s,gam2s,gam1_FGR,gam2_FGR,|A1|,|A2|,delta_w,original_gam1,original_gam2,extrap_err1,extrap_err2
1513.7929309769925,nan,6.149245295861643,9.456322584821745,4.775879152378653,9.643186199857281,0.44049737284613083,0.4449019044605931,102.3919029296224,nan,nan,nan,nan
1514.8082694231412,nan,6.123346234388078,9.413033606857613,4.746228537355358,9.587835035081595,0.44048414564027377,0.44489182683419454,102.2811376485283,nan,nan,nan,nan
1515.8236078692898,nan,6.097568395740566,9.369937120613665,4.7167345771820575,9.532746147890638,0.440471044953781,0.44488182653762987,102.17049759423995,nan,nan,nan,nan
1516.8389463154385,nan,6.071911303144775,9.327032469064811,4.687396645972517,9.477918681576309,0.4404580700868441,0.4448719030703003,102.05998325245017,nan,nan,nan,nan
1517.8542847615872,nan,6.0463744798263654,9.284318995185961,4.658214118901535,9.423351779588096,0.44044522033965466,0.44486205593160666,101.94959510885172,nan,nan,nan,nan
1518.869623207736,nan,6.020957449011004,9.241796041952028,4.629186372214358,9.369044585554686,0.4404324950124041,0.44485228462095017,101.83933364913739,nan,nan,nan,nan
1519.8849616538846,nan,5.99565973392435,9.19946295233792,4.6003127832358315,9.314996243305126,0.4404198934052841,0.44484258863773174,101.72919935899996,nan,nan,nan,nan
1520.9003001000333,nan,5.970480857792069,9.157319069318545,4.5715927303795265,9.261205896889953,0.4404074148184859,0.4448329674813525,101.61919272413223,nan,nan,nan,nan
1521.9156385461822,nan,5.945420343839825,9.115363735868817,4.543025593156785,9.207672690602251,0.4403950585522014,0.4448234206512136,101.50931423022698,nan,nan,nan,nan
1522.930976992331,nan,5.920477715293282,9.073596294963647,4.514610752185577,9.154395768998366,0.440382823906622,0.4448139476467159,101.39956436297697,nan,nan,nan,nan
1523.9463154384796,nan,5.895652495378105,9.032016089577947,4.4863475891993705,9.101374276918706,0.4403707101819392,0.4448045479672605,101.28994360807502,nan,nan,nan,nan
1524.9616538846283,nan,5.870944207319955,8.990622462686627,4.458235487055776,9.048607359508148,0.4403587166783445,0.44479522111224845,101.18045245121391,nan,nan,nan,nan
1525.976992330777,nan,5.846352374344497,8.949414757264597,4.430273829745245,8.996094162236577,0.44034684269602953,0.4447859665810809,101.07109137808641,nan,nan,nan,nan
1526.9923307769257,nan,5.821876519677396,8.908392316286767,4.4024620023995205,8.943833830919036,0.4403350875351858,0.4447767838731588,100.96186087438534,nan,nan,nan,nan
1528.0076692230743,nan,5.797516166544311,8.867554482728046,4.374799391300096,8.891825511735874,0.44032345049600485,0.4447676724878831,100.85276142580341,nan,nan,nan,nan
1529.023007669223,nan,5.773270838170909,8.826900599563347,4.347285383886497,8.840068351252652,0.4403119308786782,0.44475863192465503,100.74379351803344,nan,nan,nan,nan
1530.0383461153717,nan,5.749140057782853,8.786430009767582,4.3199193687645465,8.788561496440034,0.44030052798339747,0.44474966168287566,100.63495763676823,nan,nan,nan,nan
1531.0536845615206,nan,5.725123348605807,8.746142056315655,4.292700735714443,8.737304094693352,0.44028924111035406,0.44474076126194584,100.52625426770055,nan,nan,nan,nan
1532.0690230076693,nan,5.701220233865435,8.706036082182486,4.265628875698849,8.686295293852261,0.4402780695597396,0.44473193016126683,100.41768389652319,nan,nan,nan,nan
