times,P_opt,P_original,P_TEMPO,Pdiff_orig_opt,diff_orig_TEMPO
202.428049,0.12906764,0.129067816,0.129052681,1.93E-07,2.30E-05
202.5697061,0.128540543,0.128540718,0.128525747,2.00E-07,2.27E-05
202.7113633,0.127979346,0.127979503,0.127964697,1.87E-07,2.24E-05
202.8530204,0.127384307,0.12738446,0.127369828,1.88E-07,2.22E-05
202.9946775,0.126755742,0.126755897,0.126741437,1.94E-07,2.19E-05
203.1363347,0.126093971,0.126094133,0.126079857,2.00E-07,2.16E-05
203.2779918,0.125399344,0.125399504,0.125385417,2.06E-07,2.12E-05
203.419649,0.124672202,0.124672358,0.124658448,2.12E-07,2.09E-05
203.5613061,0.123912908,0.123913061,0.123899346,2.17E-07,2.06E-05
203.7029632,0.123121838,0.123121989,0.123108464,2.21E-07,2.03E-05
203.8446204,0.122299385,0.122299537,0.122286213,2.25E-07,2.00E-05
203.9862775,0.121445963,0.121446113,0.121432974,2.30E-07,1.97E-05
204.1279346,0.120561994,0.120562139,0.120549205,2.37E-07,1.93E-05
204.2695918,0.119647917,0.119648054,0.119635324,2.44E-07,1.90E-05
204.4112489,0.118704182,0.118704312,0.118691801,2.48E-07,1.86E-05
204.5529061,0.11773124,0.117731382,0.1177191,2.51E-07,1.83E-05
204.6945632,0.116729606,0.116729748,0.1167177,2.55E-07,1.79E-05
204.8362203,0.115699777,0.11569991,0.11568811,2.63E-07,1.76E-05
204.9778775,0.114642261,0.114642387,0.114630841,2.72E-07,1.72E-05
205.1195346,0.113557591,0.113557711,0.113546427,2.80E-07,1.68E-05
205.2611917,0.112446315,0.112446432,0.112435417,2.86E-07,1.65E-05
205.4028489,0.111309001,0.111309118,0.111298378,2.91E-07,1.61E-05
205.544506,0.110146234,0.110146355,0.110135903,2.93E-07,1.57E-05
205.6861632,0.108958625,0.108958746,0.108948579,2.98E-07,1.53E-05
205.8278203,0.107746795,0.107746914,0.107737031,3.05E-07,1.49E-05
205.9694774,0.106511385,0.106511501,0.106501907,3.14E-07,1.46E-05
206.1111346,0.105253058,0.105253169,0.10524386,3.23E-07,1.42E-05
206.2527917,0.103972493,0.103972601,0.103963601,3.25E-07,1.38E-05
206.3944488,0.102670382,0.102670502,0.102661797,3.27E-07,1.34E-05
206.536106,0.101347478,0.101347599,0.101339198,3.34E-07,1.30E-05
206.6777631,0.100004526,0.100004643,0.099996544,3.44E-07,1.26E-05
206.8194203,0.098642297,0.098642411,0.098634637,3.54E-07,1.22E-05
206.9610774,0.097261594,0.097261706,0.097254256,3.63E-07,1.18E-05
207.1027345,0.095863245,0.095863357,0.09585624,3.69E-07,1.14E-05
207.2443917,0.094448108,0.094448223,0.094441428,3.72E-07,1.10E-05
207.3860488,0.09301708,0.093017196,0.093010735,3.78E-07,1.06E-05
207.5277059,0.091571081,0.091571198,0.091565071,3.84E-07,1.02E-05
207.6693631,0.09011107,0.090111187,0.090105399,3.91E-07,9.87E-06
207.8110202,0.088638044,0.088638161,0.088632712,4.00E-07,9.49E-06
207.9526773,0.087153037,0.087153154,0.087148052,4.08E-07,9.12E-06
208.0943345,0.085657125,0.085657245,0.085652483,4.09E-07,8.75E-06
208.2359916,0.084151436,0.08415156,0.084147143,4.19E-07,8.39E-06
208.3776488,0.082637146,0.082637273,0.082633202,4.24E-07,8.05E-06
208.5193059,0.081115481,0.081115614,0.081111892,4.28E-07,7.70E-06
208.660963,0.079587731,0.079587868,0.079584498,4.32E-07,7.37E-06
208.8026202,0.078055244,0.078055384,0.078052368,4.37E-07,7.05E-06
208.9442773,0.076519435,0.07651958,0.076516917,4.41E-07,6.74E-06
209.0859344,0.074981796,0.074981946,0.074979641,4.43E-07,6.45E-06
209.2275916,0.073443898,0.073444053,0.073442102,4.49E-07,6.18E-06
209.3692487,0.071907398,0.071907558,0.071905958,4.55E-07,5.93E-06
209.5109059,0.070374047,0.070374211,0.070372974,4.63E-07,5.71E-06
209.652563,0.068845697,0.068845865,0.068844991,4.72E-07,5.52E-06
209.7942201,0.067324313,0.067324486,0.067323974,4.79E-07,5.37E-06
209.9358773,0.065811973,0.065812156,0.065812002,4.77E-07,5.26E-06
210.0775344,0.064310898,0.064311088,0.064311293,4.84E-07,5.19E-06
210.2191915,0.062823438,0.062823636,0.062824197,4.86E-07,5.15E-06
210.3608487,0.061352097,0.061352305,0.061353222,4.86E-07,5.16E-06
210.5025058,0.059899542,0.059899759,0.059901022,4.89E-07,5.21E-06
210.644163,0.05846861,0.058468837,0.058470442,4.92E-07,5.30E-06
210.7858201,0.057062321,0.057062559,0.057064502,4.95E-07,5.43E-06
210.9274772,0.055683889,0.055684136,0.055686421,4.97E-07,5.60E-06
211.0691344,0.054336725,0.054336983,0.054339589,5.02E-07,5.80E-06
211.2107915,0.053024446,0.053024716,0.053027631,5.07E-07,6.03E-06
211.3524486,0.051750879,0.051751162,0.051754373,5.13E-07,6.28E-06
211.4941058,0.050520056,0.050520352,0.050523852,5.20E-07,6.56E-06
211.6357629,0.049336207,0.049336516,0.049340273,5.26E-07,6.84E-06
211.7774201,0.048203745,0.048204068,0.04820807,5.19E-07,7.15E-06
211.9190772,0.047127242,0.04712758,0.047131796,5.25E-07,7.45E-06
212.0607343,0.046111397,0.046111749,0.046116158,5.25E-07,7.78E-06
212.2023915,0.045160985,0.045161351,0.045165914,5.23E-07,8.10E-06
212.3440486,0.0442808,0.044281182,0.044285872,5.24E-07,8.43E-06
212.4857057,0.043475585,0.043475982,0.043480765,5.25E-07,8.77E-06
212.6273629,0.042749942,0.042750353,0.042755191,5.27E-07,9.10E-06
212.76902,0.042108233,0.042108659,0.042113512,5.28E-07,9.44E-06
212.9106771,0.04155448,0.041554919,0.041559751,5.29E-07,9.79E-06
213.0523343,0.041092245,0.041092699,0.04109746,5.32E-07,1.01E-05
213.1939914,0.040724532,0.040725001,0.04072966,5.37E-07,1.05E-05
213.3356486,0.04045368,0.040454165,0.040458679,5.43E-07,1.08E-05
213.4773057,0.040281283,0.040281782,0.040286106,5.47E-07,1.12E-05
213.6189628,0.040208132,0.040208633,0.040212726,5.36E-07,1.15E-05
213.76062,0.04023414,0.040234651,0.040238476,5.39E-07,1.19E-05
213.9022771,0.040358406,0.04035892,0.040362446,5.34E-07,1.22E-05
214.0439342,0.04057918,0.040579699,0.040582886,5.32E-07,1.26E-05
214.1855914,0.040893952,0.040894476,0.040897296,5.33E-07,1.29E-05
214.3272485,0.041299523,0.041300053,0.041302481,5.34E-07,1.33E-05
214.4689057,0.041792104,0.041792638,0.041794653,5.36E-07,1.36E-05
214.6105628,0.042367423,0.042367959,0.042369541,5.36E-07,1.39E-05
214.7522199,0.043020838,0.043021374,0.043022508,5.35E-07,1.43E-05
214.8938771,0.04374745,0.043747986,0.043748665,5.37E-07,1.46E-05
215.0355342,0.044542207,0.044542745,0.04454296,5.40E-07,1.49E-05
215.1771913,0.0454,0.045400542,0.045400291,5.44E-07,1.52E-05
215.3188485,0.046315743,0.046316285,0.046315563,5.46E-07,1.56E-05
215.4605056,0.047284446,0.04728497,0.047283779,5.32E-07,1.59E-05
215.6021628,0.048301211,0.04830173,0.048300076,5.29E-07,1.62E-05
215.7438199,0.049361366,0.049361875,0.049359761,5.22E-07,1.65E-05
215.885477,0.050460412,0.050460915,0.050458348,5.20E-07,1.68E-05
216.0271342,0.051594085,0.051594584,0.051591567,5.20E-07,1.71E-05
216.1687913,0.052758349,0.052758845,0.052755388,5.21E-07,1.74E-05
216.3104484,0.0539494,0.053949893,0.053946004,5.21E-07,1.77E-05
216.4521056,0.055163666,0.055164154,0.055159842,5.20E-07,1.80E-05
216.5937627,0.056397796,0.05639828,0.056393555,5.19E-07,1.83E-05
216.7354199,0.057648655,0.057649137,0.057644009,5.20E-07,1.86E-05
216.877077,0.058913318,0.058913797,0.058908272,5.21E-07,1.89E-05
217.0187341,0.06018905,0.060189528,0.060183617,5.22E-07,1.91E-05
217.1603913,0.061473303,0.061473778,0.061467491,5.21E-07,1.94E-05
217.3020484,0.062763712,0.062764166,0.062757513,5.04E-07,1.96E-05
217.4437055,0.064058023,0.064058469,0.064051458,4.98E-07,1.99E-05
217.5853627,0.065354173,0.065354611,0.065347249,4.93E-07,2.01E-05
217.7270198,0.066650222,0.066650653,0.066642951,4.89E-07,2.04E-05
217.868677,0.067944351,0.067944778,0.067936744,4.87E-07,2.06E-05
218.0103341,0.069234866,0.06923529,0.069226931,4.86E-07,2.08E-05
218.1519912,0.070520175,0.070520594,0.070511921,4.84E-07,2.11E-05
218.2936484,0.071798785,0.071799198,0.07179022,4.78E-07,2.13E-05
218.4353055,0.07306929,0.073069699,0.07306042,4.75E-07,2.15E-05
218.5769626,0.074330371,0.074330777,0.074321208,4.74E-07,2.17E-05
218.7186198,0.075580787,0.075581192,0.07557134,4.73E-07,2.19E-05
218.8602769,0.076819368,0.076819773,0.076809645,4.73E-07,2.21E-05
219.001934,0.078045015,0.078045417,0.07803502,4.71E-07,2.23E-05
219.1435912,0.079256697,0.079257081,0.079246425,4.54E-07,2.24E-05
219.2852483,0.080453394,0.08045378,0.080442872,4.57E-07,2.26E-05
219.4269055,0.081634204,0.081634582,0.081623429,4.48E-07,2.28E-05
219.5685626,0.082798236,0.082798605,0.082787214,4.38E-07,2.30E-05
219.7102197,0.083944649,0.08394501,0.083933389,4.31E-07,2.31E-05
219.8518769,0.08507265,0.085073006,0.085061162,4.25E-07,2.33E-05
219.993534,0.086181487,0.086181838,0.086169775,4.20E-07,2.34E-05
220.1351911,0.087270447,0.087270791,0.087258518,4.12E-07,2.35E-05
220.2768483,0.088338845,0.088339186,0.08832671,4.08E-07,2.37E-05
220.4185054,0.089386036,0.089386376,0.089373704,4.07E-07,2.38E-05
220.5601626,0.090411408,0.090411749,0.090398888,4.07E-07,2.39E-05
220.7018197,0.091414376,0.091414718,0.091401674,4.07E-07,2.40E-05
220.8434768,0.09239439,0.092394731,0.092381514,4.04E-07,2.41E-05
220.985134,0.093350932,0.093351258,0.093337872,3.88E-07,2.42E-05
221.1267911,0.094283468,0.094283796,0.094270252,3.89E-07,2.43E-05
221.2684482,0.09519155,0.09519187,0.095178176,3.78E-07,2.44E-05
221.4101054,0.096074715,0.096075025,0.09606118,3.67E-07,2.45E-05
221.5517625,0.096932528,0.096932831,0.096918849,3.58E-07,2.46E-05
221.6934197,0.097764581,0.097764879,0.097750764,3.51E-07,2.46E-05
221.8350768,0.098570488,0.098570781,0.098556549,3.44E-07,2.47E-05
221.9767339,0.099349884,0.09935017,0.099335828,3.35E-07,2.47E-05
222.1183911,0.100102415,0.100102699,0.100088253,3.30E-07,2.48E-05
222.2600482,0.100827756,0.100828039,0.100813493,3.28E-07,2.48E-05
222.4017053,0.101525596,0.10152588,0.101511242,3.28E-07,2.48E-05
222.5433625,0.102195645,0.102195931,0.102181207,3.28E-07,2.49E-05
222.6850196,0.102837633,0.102837918,0.102823117,3.24E-07,2.49E-05
222.8266768,0.103451312,0.103451583,0.103436717,3.08E-07,2.49E-05
222.9683339,0.104036411,0.104036685,0.104021757,3.09E-07,2.49E-05
223.109991,0.104592736,0.104593002,0.104578013,2.98E-07,2.49E-05
223.2516482,0.105120067,0.105120325,0.105105285,2.87E-07,2.49E-05
223.3933053,0.105618211,0.105618462,0.105603385,2.78E-07,2.48E-05
223.5349624,0.10608699,0.106087236,0.106072125,2.71E-07,2.48E-05
223.6766196,0.106526243,0.106526485,0.106511347,2.64E-07,2.48E-05
223.8182767,0.106935827,0.106936062,0.106920901,2.55E-07,2.47E-05
223.9599338,0.107315609,0.107315835,0.107300666,2.43E-07,2.47E-05
224.101591,0.107665462,0.107665687,0.107650518,2.40E-07,2.46E-05
224.2432481,0.107985287,0.107985513,0.107970351,2.40E-07,2.46E-05
224.3849053,0.108274994,0.108275224,0.108260079,2.42E-07,2.45E-05
224.5265624,0.108534514,0.108534744,0.108519619,2.41E-07,2.44E-05
224.6682195,0.108763793,0.108764011,0.108748917,2.27E-07,2.43E-05
224.8098767,0.108962755,0.108962977,0.108947924,2.29E-07,2.42E-05
224.9515338,0.109131394,0.109131607,0.109116602,2.17E-07,2.41E-05
225.0931909,0.109269669,0.109269878,0.109254927,2.12E-07,2.40E-05
225.2348481,0.109377575,0.109377783,0.109362885,2.10E-07,2.39E-05
225.3765052,0.109455118,0.109455324,0.109440498,2.07E-07,2.38E-05
225.5181624,0.109502317,0.10950252,0.109487765,2.04E-07,2.36E-05
225.6598195,0.109519201,0.1095194,0.109504718,2.00E-07,2.35E-05
225.8014766,0.109505814,0.109506007,0.109491411,1.94E-07,2.33E-05
225.9431338,0.10946221,0.109462396,0.109447886,1.86E-07,2.32E-05
226.0847909,0.109388457,0.109388635,0.109374222,1.79E-07,2.30E-05
226.226448,0.109284624,0.109284805,0.109270489,1.81E-07,2.29E-05
226.3681052,0.109150814,0.109150996,0.109136784,1.83E-07,2.27E-05
226.5097623,0.108987144,0.108987316,0.108973212,1.76E-07,2.25E-05
226.6514195,0.108793707,0.108793879,0.108779889,1.77E-07,2.23E-05
226.7930766,0.108570646,0.108570817,0.108556942,1.77E-07,2.21E-05
226.9347337,0.108318103,0.108318269,0.108304514,1.74E-07,2.19E-05
227.0763909,0.108036231,0.10803639,0.10802276,1.70E-07,2.17E-05
227.218048,0.107725183,0.107725345,0.107711845,1.74E-07,2.15E-05
227.3597051,0.107385148,0.107385311,0.107371948,1.77E-07,2.13E-05
227.5013623,0.107016314,0.107016478,0.107003252,1.80E-07,2.11E-05
227.6430194,0.106618881,0.106619046,0.106605964,1.83E-07,2.09E-05
227.7846766,0.106193064,0.106193231,0.106180298,1.86E-07,2.06E-05
227.9263337,0.105739089,0.105739255,0.105726472,1.88E-07,2.04E-05
228.0679908,0.105257198,0.105257357,0.105244727,1.87E-07,2.01E-05
228.209648,0.104747633,0.104747786,0.104735314,1.88E-07,1.99E-05
228.3513051,0.104210655,0.104210802,0.104198491,1.92E-07,1.96E-05
228.4929622,0.103646544,0.103646678,0.103634533,1.85E-07,1.94E-05
228.6346194,0.103055563,0.1030557,0.103043718,1.91E-07,1.91E-05
228.7762765,0.10243802,0.102438164,0.10242635,2.00E-07,1.88E-05
228.9179336,0.101794236,0.101794379,0.101782738,2.07E-07,1.86E-05
229.0595908,0.101124528,0.101124667,0.1011132,2.12E-07,1.83E-05
229.2012479,0.100429226,0.100429361,0.100418075,2.17E-07,1.80E-05
229.3429051,0.099708674,0.099708807,0.099697692,2.21E-07,1.77E-05
229.4845622,0.09896323,0.098963363,0.098952424,2.24E-07,1.75E-05
229.6262193,0.098193269,0.0981934,0.098182651,2.28E-07,1.72E-05
229.7678765,0.097399173,0.097399302,0.097388753,2.33E-07,1.69E-05
229.9095336,0.096581339,0.096581466,0.096571119,2.39E-07,1.66E-05
230.0511907,0.095740178,0.095740301,0.095730162,2.46E-07,1.63E-05
230.1928479,0.094876111,0.09487623,0.094866307,2.48E-07,1.60E-05
230.334505,0.093989568,0.093989691,0.093979989,2.50E-07,1.57E-05
230.4761622,0.093081013,0.093081134,0.093071659,2.53E-07,1.53E-05
230.6178193,0.092150911,0.092151024,0.092141781,2.61E-07,1.50E-05
230.7594764,0.091199734,0.091199841,0.091190837,2.70E-07,1.47E-05
230.9011336,0.090227976,0.090228079,0.090219312,2.79E-07,1.44E-05
231.0427907,0.089236148,0.089236249,0.089227727,2.85E-07,1.41E-05
231.1844478,0.088224774,0.088224876,0.088216601,2.90E-07,1.37E-05
231.326105,0.087194402,0.087194504,0.087186469,2.95E-07,1.34E-05
231.4677621,0.08614559,0.086145691,0.086137912,3.01E-07,1.31E-05
231.6094193,0.085078916,0.085079016,0.085071488,3.08E-07,1.27E-05
231.7510764,0.083994976,0.083995074,0.08398781,3.16E-07,1.24E-05
231.8927335,0.082894386,0.082894482,0.082887483,3.23E-07,1.21E-05
232.0343907,0.081777779,0.081777876,0.081771148,3.26E-07,1.18E-05
232.1760478,0.080645809,0.080645912,0.080639449,3.30E-07,1.14E-05
232.3177049,0.079499167,0.079499271,0.079493084,3.36E-07,1.11E-05
232.4593621,0.078338552,0.078338656,0.078332742,3.42E-07,1.08E-05
232.6010192,0.077164694,0.077164798,0.077159171,3.49E-07,1.05E-05
232.7426764,0.075978346,0.075978451,0.075973105,3.54E-07,1.01E-05
232.8843335,0.074780294,0.0747804,0.074775335,3.59E-07,9.83E-06
233.0259906,0.073571351,0.07357146,0.073566677,3.62E-07,9.52E-06
233.1676478,0.072352368,0.072352479,0.072347984,3.67E-07,9.22E-06
233.3093049,0.071124226,0.071124338,0.071120129,3.74E-07,8.92E-06
233.450962,0.069887844,0.069887958,0.069884034,3.81E-07,8.63E-06
233.5926192,0.068644183,0.068644297,0.068640664,3.89E-07,8.34E-06
233.7342763,0.067394245,0.06739436,0.067391017,3.97E-07,8.07E-06
233.8759334,0.066139077,0.066139196,0.066136148,3.98E-07,7.80E-06
234.0175906,0.064879783,0.064879907,0.064877153,4.05E-07,7.54E-06
234.1592477,0.063617518,0.063617646,0.063615185,4.08E-07,7.28E-06
234.3009049,0.062353496,0.062353629,0.062351464,4.10E-07,7.03E-06
234.442562,0.061088996,0.061089133,0.061087263,4.14E-07,6.81E-06
234.5842191,0.059825366,0.059825509,0.05982393,4.18E-07,6.61E-06
234.7258763,0.05856403,0.058564178,0.058562894,4.21E-07,6.42E-06
234.8675334,0.057306492,0.057306646,0.057305656,4.23E-07,6.26E-06
235.0091905,0.056054349,0.056054508,0.05605381,4.28E-07,6.12E-06
235.1508477,0.054809288,0.054809454,0.054809043,4.34E-07,6.01E-06
235.2925048,0.053573106,0.053573277,0.053573153,4.40E-07,5.92E-06
235.434162,0.052347706,0.052347883,0.052348044,4.47E-07,5.85E-06
235.5758191,0.051135115,0.051135299,0.051135742,4.53E-07,5.82E-06
235.7174762,0.049937485,0.04993768,0.049938399,4.51E-07,5.81E-06
235.8591334,0.048757114,0.048757317,0.04875831,4.57E-07,5.83E-06
236.0007905,0.047596438,0.04759665,0.047597908,4.58E-07,5.88E-06
236.1424476,0.046458048,0.046458271,0.046459789,4.58E-07,5.95E-06
236.2841048,0.045344698,0.045344931,0.045346703,4.60E-07,6.05E-06
236.4257619,0.044259303,0.044259547,0.044261559,4.63E-07,6.17E-06
236.5674191,0.043204947,0.043205202,0.043207447,4.65E-07,6.32E-06
236.7090762,0.042184879,0.042185146,0.042187604,4.67E-07,6.50E-06
236.8507333,0.041202508,0.041202787,0.041205442,4.71E-07,6.68E-06
236.9923905,0.040261393,0.040261685,0.04026452,4.75E-07,6.88E-06
237.1340476,0.039365225,0.03936553,0.039368526,4.80E-07,7.11E-06
237.2757047,0.0385178,0.03851812,0.038521249,4.86E-07,7.33E-06
237.4173619,0.037722988,0.037723321,0.037726567,4.90E-07,7.56E-06
237.559019,0.036984683,0.036985028,0.036988363,4.82E-07,7.81E-06
237.7006762,0.036306742,0.036307101,0.036310494,4.85E-07,8.06E-06
237.8423333,0.035692934,0.035693307,0.035696724,4.85E-07,8.32E-06
237.9839904,0.035146852,0.035147238,0.03515065,4.85E-07,8.58E-06
238.1256476,0.034671832,0.034672232,0.034675605,4.86E-07,8.86E-06
238.2673047,0.034270867,0.03427128,0.034274577,4.88E-07,9.13E-06
238.4089618,0.033946519,0.033946945,0.033950137,4.90E-07,9.41E-06
238.550619,0.033700837,0.033701274,0.033704323,4.90E-07,9.69E-06
238.6922761,0.033535284,0.03353573,0.033538603,4.90E-07,9.97E-06
238.8339332,0.033450679,0.033451135,0.033453804,4.92E-07,1.03E-05
238.9755904,0.033447171,0.033447638,0.033450067,4.95E-07,1.05E-05
239.1172475,0.033524223,0.0335247,0.033526862,4.99E-07,1.08E-05
239.2589047,0.033680624,0.03368111,0.033682982,5.02E-07,1.11E-05
239.4005618,0.033914539,0.033915021,0.033916582,4.92E-07,1.14E-05
239.5422189,0.034223525,0.034224012,0.034225239,4.94E-07,1.17E-05
239.6838761,0.034604669,0.034605156,0.034606031,4.90E-07,1.20E-05
239.8255332,0.035054622,0.035055108,0.035055617,4.88E-07,1.22E-05
239.9671903,0.035569709,0.035570197,0.035570335,4.88E-07,1.25E-05
240.1088475,0.036146023,0.036146512,0.036146268,4.89E-07,1.28E-05
240.2505046,0.036779501,0.036779991,0.036779356,4.90E-07,1.31E-05
240.3921618,0.037466006,0.037466494,0.037465469,4.90E-07,1.34E-05
240.5338189,0.038201393,0.038201878,0.038200459,4.88E-07,1.36E-05
240.675476,0.038981562,0.038982045,0.038980237,4.89E-07,1.39E-05
240.8171332,0.039802512,0.039802995,0.039800799,4.91E-07,1.42E-05
240.9587903,0.040660374,0.040660858,0.04065828,4.94E-07,1.44E-05
241.1004474,0.041551434,0.041551916,0.041548964,4.95E-07,1.47E-05
241.2421046,0.042472161,0.042472627,0.042469306,4.83E-07,1.50E-05
241.3837617,0.04341917,0.04341963,0.043415945,4.80E-07,1.52E-05
241.5254189,0.0443893,0.04438975,0.04438571,4.73E-07,1.55E-05
241.667076,0.045379555,0.045379999,0.04537561,4.70E-07,1.57E-05
241.8087331,0.046387133,0.046387573,0.046382843,4.70E-07,1.60E-05
241.9503903,0.047409407,0.047409844,0.047404777,4.71E-07,1.62E-05
242.0920474,0.048443921,0.048444355,0.048438957,4.70E-07,1.65E-05
242.2337045,0.049488379,0.049488807,0.049483089,4.68E-07,1.67E-05
242.3753617,0.050540631,0.050541056,0.050535022,4.67E-07,1.70E-05
242.5170188,0.051598674,0.051599096,0.051592756,4.67E-07,1.72E-05
242.658676,0.052660636,0.052661056,0.052654416,4.67E-07,1.74E-05
242.8003331,0.053724768,0.053725187,0.053718255,4.68E-07,1.76E-05
242.9419902,0.054789438,0.054789854,0.054782636,4.66E-07,1.78E-05
243.0836474,0.055853127,0.055853525,0.055846032,4.52E-07,1.81E-05
243.2253045,0.056914375,0.056914771,0.056907007,4.51E-07,1.83E-05
243.3669616,0.057971858,0.057972246,0.057964219,4.45E-07,1.85E-05
243.5086188,0.059024313,0.059024693,0.059016408,4.39E-07,1.87E-05
243.6502759,0.060070554,0.060070928,0.060062395,4.34E-07,1.89E-05
243.7919331,0.06110947,0.061109839,0.061101063,4.30E-07,1.90E-05
243.9335902,0.062140016,0.06214038,0.062131369,4.27E-07,1.92E-05
244.0752473,0.063161206,0.063161564,0.063152324,4.21E-07,1.94E-05
244.2169045,0.064172106,0.064172461,0.064162998,4.19E-07,1.96E-05
244.3585616,0.065171839,0.065172193,0.065162512,4.17E-07,1.98E-05
244.5002187,0.066159576,0.066159929,0.06615004,4.17E-07,1.99E-05
244.6418759,0.067134532,0.067134885,0.067124792,4.17E-07,2.01E-05
244.783533,0.068095965,0.068096316,0.068086025,4.15E-07,2.02E-05
244.9251901,0.069043183,0.069043519,0.069033034,4.01E-07,2.04E-05
245.0668473,0.069975487,0.069975824,0.069965152,4.01E-07,2.05E-05
245.2085044,0.070892269,0.070892599,0.070881746,3.93E-07,2.06E-05
245.3501616,0.071792919,0.07179324,0.071782212,3.83E-07,2.08E-05
245.4918187,0.072676861,0.072677176,0.072665981,3.76E-07,2.09E-05
245.6334758,0.073543554,0.073543863,0.073532508,3.71E-07,2.10E-05
245.775133,0.07439248,0.074392785,0.074381279,3.65E-07,2.11E-05
245.9167901,0.075223151,0.075223449,0.075211796,3.57E-07,2.12E-05
246.0584472,0.076035094,0.07603539,0.076023595,3.54E-07,2.13E-05
246.2001044,0.076827867,0.076828162,0.076816234,3.51E-07,2.14E-05
246.3417615,0.077601048,0.077601343,0.077589284,3.51E-07,2.15E-05
246.4834187,0.078354235,0.078354531,0.078342347,3.50E-07,2.16E-05
246.6250758,0.079087051,0.079087345,0.079075046,3.47E-07,2.16E-05
246.7667329,0.07979914,0.079799422,0.07978701,3.33E-07,2.17E-05
246.9083901,0.080490134,0.080490417,0.080477899,3.33E-07,2.18E-05
247.0500472,0.081159729,0.081160005,0.081147393,3.24E-07,2.18E-05
247.1917043,0.081807608,0.081807877,0.081795179,3.13E-07,2.19E-05
247.3333615,0.082433476,0.082433738,0.08242096,3.05E-07,2.19E-05
247.4750186,0.083037055,0.083037313,0.083024459,2.99E-07,2.20E-05
247.6166758,0.083618087,0.08361834,0.083605415,2.92E-07,2.20E-05
247.7583329,0.084176326,0.084176573,0.084163584,2.84E-07,2.20E-05
247.89999,0.084711535,0.08471178,0.084698733,2.80E-07,2.20E-05
248.0416472,0.0852235,0.085223744,0.085210643,2.77E-07,2.20E-05
248.1833043,0.085712018,0.085712261,0.085699116,2.76E-07,2.20E-05
248.3249614,0.086176899,0.086177143,0.086163962,2.75E-07,2.20E-05
248.4666186,0.08661797,0.086618213,0.086605002,2.71E-07,2.20E-05
248.6082757,0.087035076,0.087035306,0.087022069,2.55E-07,2.20E-05
248.7499329,0.087428047,0.087428274,0.087415018,2.50E-07,2.20E-05
248.89159,0.087796756,0.087796978,0.087783706,2.42E-07,2.20E-05
249.0332471,0.088141075,0.088141292,0.088128018,2.35E-07,2.19E-05
249.1749043,0.088460888,0.088461103,0.08844783,2.31E-07,2.19E-05
249.3165614,0.088756097,0.08875631,0.088743051,2.28E-07,2.19E-05
249.4582185,0.089026614,0.089026823,0.089013586,2.23E-07,2.18E-05
249.5998757,0.089272361,0.089272565,0.089259353,2.16E-07,2.17E-05
249.7415328,0.089493273,0.089493469,0.089480283,2.05E-07,2.17E-05
249.8831899,0.089689286,0.08968948,0.089676329,2.01E-07,2.16E-05
250.0248471,0.08986036,0.089860554,0.089847448,2.00E-07,2.15E-05
250.1665042,0.090006464,0.090006658,0.089993599,2.00E-07,2.14E-05
250.3081614,0.090127578,0.090127771,0.090114764,1.98E-07,2.13E-05
250.4498185,0.0902237,0.090223883,0.090210932,1.85E-07,2.12E-05
250.5914756,0.090294806,0.090294992,0.090282093,1.88E-07,2.12E-05
250.7331328,0.090340931,0.090341111,0.090328277,1.81E-07,2.10E-05
250.8747899,0.090362083,0.090362259,0.090349494,1.77E-07,2.09E-05
251.016447,0.090358295,0.090358469,0.090345776,1.74E-07,2.08E-05
251.1581042,0.090329611,0.090329783,0.090317167,1.72E-07,2.07E-05
251.2997613,0.090276084,0.090276253,0.090263717,1.69E-07,2.06E-05
251.4414185,0.090197777,0.090197944,0.090185495,1.67E-07,2.04E-05
251.5830756,0.090094763,0.090094926,0.090082571,1.64E-07,2.03E-05
251.7247327,0.089967126,0.089967285,0.089955026,1.61E-07,2.01E-05
251.8663899,0.089814959,0.089815113,0.08980295,1.57E-07,2.00E-05
252.008047,0.089638368,0.089638515,0.089626454,1.49E-07,1.98E-05
252.1497041,0.089437461,0.089437602,0.089425645,1.47E-07,1.97E-05
252.2913613,0.089212349,0.0892125,0.089200654,1.64E-07,1.95E-05
252.4330184,0.088963196,0.088963341,0.088951612,1.58E-07,1.93E-05
252.5746756,0.088690127,0.088690269,0.088678651,1.55E-07,1.91E-05
252.7163327,0.088393299,0.088393437,0.088381946,1.54E-07,1.89E-05
252.8579898,0.088072873,0.088073009,0.088061646,1.55E-07,1.88E-05
252.999647,0.087729021,0.087729157,0.087717925,1.56E-07,1.86E-05
253.1413041,0.087361926,0.087362064,0.087350964,1.63E-07,1.84E-05
253.2829612,0.086971785,0.086971924,0.086960958,1.68E-07,1.81E-05
253.4246184,0.0865588,0.086558938,0.08654811,1.73E-07,1.79E-05
253.5662755,0.086123183,0.08612332,0.086112633,1.77E-07,1.77E-05
253.7079327,0.085665154,0.085665291,0.085654743,1.80E-07,1.75E-05
253.8495898,0.085184949,0.085185084,0.085174677,1.85E-07,1.73E-05
253.9912469,0.08468281,0.084682942,0.084672684,1.90E-07,1.71E-05
254.1329041,0.084158989,0.084159116,0.084149006,1.94E-07,1.68E-05
254.2745612,0.08361375,0.083613869,0.083603906,1.88E-07,1.66E-05
254.4162183,0.083047354,0.083047473,0.083037662,1.94E-07,1.64E-05
